YEAR,MO,DY,HR,T2M,PS,WS50M,WD50M,RH2M
2021,7,17,7,20.2,101.46,1.53,3.7,80.35
2021,7,17,8,22.16,101.45,1.65,343.4,71.35
2021,7,17,9,23.29,101.43,1.86,328.9,67.9
2021,7,17,10,24.16,101.42,2.26,320.2,65.82
2021,7,17,11,24.75,101.39,2.77,316.2,64.65
2021,7,17,12,25.09,101.36,3.3,314.8,63.99
2021,7,17,13,25.16,101.33,3.82,314.8,63.95
2021,7,17,14,24.98,101.32,4.22,316.2,64.43
2021,7,17,15,24.57,101.3,4.46,316.8,65.45
2021,7,17,16,23.93,101.27,4.58,316.8,67.61
2021,7,17,17,23.02,101.25,4.59,316.3,71.29
2021,7,17,18,21.77,101.24,4.48,315.2,78.21
2021,7,17,19,19.76,101.24,4.55,314.1,88.58
2021,7,17,20,17.67,101.25,4.74,315.9,91.85
2021,7,17,21,16.87,101.25,4.87,317.5,92.85
2021,7,17,22,16.36,101.23,5.04,319.7,94.26
2021,7,17,23,15.93,101.21,5.1,322.6,95.8
2021,7,18,0,15.55,101.18,5.08,325.4,97.3
2021,7,18,1,15.24,101.15,4.89,327.4,98.49
2021,7,18,2,15,101.13,4.56,327.6,99.25
2021,7,18,3,14.78,101.11,4.17,329.3,99.98
2021,7,18,4,15,101.11,3.74,331.9,97.73
2021,7,18,5,17.03,101.12,3.18,332.3,92.21
2021,7,18,6,18.45,101.14,2.32,329.1,85.31
2021,7,18,7,20.22,101.15,2.18,327,77.91
2021,7,18,8,21.9,101.13,2.06,310.7,71.72
2021,7,18,9,23.17,101.1,2.32,287,68.74
2021,7,18,10,24.04,101.07,2.9,276.7,67.3
2021,7,18,11,24.64,101.03,3.49,277.2,66.29
2021,7,18,12,24.94,101.01,3.93,283.5,65.76
2021,7,18,13,25.01,100.99,4.22,291.6,65.67
2021,7,18,14,24.89,100.96,4.4,299.1,65.87
2021,7,18,15,24.53,100.93,4.55,305.8,66.5
2021,7,18,16,23.89,100.9,4.63,312.4,68.01
2021,7,18,17,22.93,100.88,4.7,319.7,71.08
2021,7,18,18,21.53,100.87,4.7,326.9,77.15
2021,7,18,19,19.54,100.88,4.77,332.5,86.81
2021,7,18,20,17.55,100.89,4.85,338.2,90.7
2021,7,18,21,16.73,100.88,4.6,343.3,91.33
2021,7,18,22,16.17,100.88,4.18,347.9,92.02
2021,7,18,23,15.77,100.86,3.66,352.2,93.23
2021,7,19,0,15.53,100.83,3.1,355.4,94.19
2021,7,19,1,15.37,100.8,2.6,356.7,95.05
2021,7,19,2,15.21,100.78,2.18,355.5,95.91
2021,7,19,3,15.15,100.76,1.84,354.7,96.36
2021,7,19,4,15.3,100.75,1.59,356.4,94.97
2021,7,19,5,16.46,100.75,1.38,359.6,92.95
2021,7,19,6,17.73,100.75,1.02,353.2,87.34
2021,7,19,7,20.12,100.74,1.32,324.9,74.41
2021,7,19,8,21.7,100.72,1.48,313.1,69.42
2021,7,19,9,22.93,100.71,1.66,303.7,67.65
2021,7,19,10,23.87,100.68,1.97,298.5,66.76
2021,7,19,11,24.49,100.65,2.34,298.1,66.22
2021,7,19,12,24.82,100.63,2.66,301.5,65.88
2021,7,19,13,24.96,100.6,2.87,306.5,65.61
2021,7,19,14,24.95,100.57,3,311.9,65.68
2021,7,19,15,24.87,100.55,2.99,316.6,65.88
2021,7,19,16,24.56,100.52,2.91,323.2,66.89
2021,7,19,17,24,100.51,2.87,332.4,70.17
2021,7,19,18,23.2,100.51,2.8,341.2,74.7
2021,7,19,19,21.37,100.51,2.98,355.2,84.75
2021,7,19,20,19.69,100.53,3.26,12.6,85.23
2021,7,19,21,18.85,100.54,3.4,28.7,86.3
2021,7,19,22,18.17,100.55,3.38,42.2,87.77
2021,7,19,23,17.58,100.55,3.14,55.2,89.51
2021,7,20,0,17.21,100.53,2.77,68,90.47
2021,7,20,1,17.01,100.51,2.32,79.6,91.03
2021,7,20,2,16.89,100.51,1.81,87.8,91.56
2021,7,20,3,16.63,100.5,1.31,87.8,92.41
2021,7,20,4,16.62,100.51,0.95,74.1,91.88
2021,7,20,5,17.45,100.51,0.86,43.1,92.45
2021,7,20,6,18.45,100.52,1.05,17.2,88.69
2021,7,20,7,20.3,100.53,1.76,346.8,80.85
2021,7,20,8,22.22,100.53,2.34,338.7,70.15
2021,7,20,9,23.27,100.53,2.38,331.7,65.54
2021,7,20,10,24.09,100.52,2.42,324.1,62.7
2021,7,20,11,24.66,100.52,2.54,318.5,61.21
2021,7,20,12,24.99,100.5,2.76,314.4,60.61
2021,7,20,13,25.13,100.49,3.08,311.7,60.4
2021,7,20,14,25.02,100.49,3.45,310.9,60.94
2021,7,20,15,24.72,100.49,3.82,311.9,61.9
2021,7,20,16,24.17,100.51,4.12,314.7,64.03
2021,7,20,17,23.34,100.53,4.37,317.6,68.38
2021,7,20,18,22.06,100.56,4.49,320.8,75.54
2021,7,20,19,19.83,100.58,4.68,324.7,87.28
2021,7,20,20,17.89,100.61,4.67,334.3,90.32
2021,7,20,21,17.15,100.63,4.43,348,91.81
2021,7,20,22,16.61,100.64,4.19,4.8,94
2021,7,20,23,16.09,100.66,3.99,20.4,97.01
2021,7,21,0,15.53,100.68,3.86,33.7,100
2021,7,21,1,14.97,100.69,3.85,44.9,100
2021,7,21,2,14.49,100.71,3.99,51.7,100
2021,7,21,3,14.09,100.72,4.32,56.5,100
2021,7,21,4,14.15,100.74,4.6,63,100
2021,7,21,5,15.72,100.77,4.16,69.9,94.88
2021,7,21,6,17.09,100.8,3.24,76.3,90.18
2021,7,21,7,19.1,100.83,2.85,83.3,83.54
2021,7,21,8,20.85,100.84,2.41,91.7,78.34
2021,7,21,9,22.41,100.86,2.07,101.4,73.64
2021,7,21,10,23.82,100.86,1.75,112.2,69.08
2021,7,21,11,24.81,100.86,1.44,120.8,65.81
2021,7,21,12,25.46,100.85,1.14,123.6,63.21
2021,7,21,13,25.88,100.84,0.89,116.6,61.12
2021,7,21,14,26.06,100.82,0.84,103.7,59.76
2021,7,21,15,26.09,100.8,0.88,96.6,58.84
2021,7,21,16,25.92,100.79,0.92,97.5,58.9
2021,7,21,17,25.8,100.78,1,103.3,60.85
2021,7,21,18,24.95,100.79,1.24,112.2,63.2
2021,7,21,19,23.18,100.8,1.94,107.4,71.42
2021,7,21,20,21.4,100.82,3.15,107.3,73.72
2021,7,21,21,19.86,100.84,4.3,113.2,81.63
2021,7,21,22,18.37,100.87,4.89,119.4,89.52
2021,7,21,23,17.21,100.87,4.99,126.1,94.36
2021,7,22,0,16.33,100.88,4.99,134.5,97.55
2021,7,22,1,15.59,100.88,4.99,143.5,100
2021,7,22,2,14.99,100.87,4.9,151.1,100
2021,7,22,3,14.56,100.86,4.74,157.2,100
2021,7,22,4,14.63,100.85,4.41,160.8,100
2021,7,22,5,16.4,100.86,3.69,161.2,95.3
2021,7,22,6,17.64,100.86,2.49,154.1,91.5
2021,7,22,7,19.49,100.86,1.65,144.1,86.85
2021,7,22,8,22.49,100.84,0.97,157.7,72.86
2021,7,22,9,24.6,100.82,0.79,166.1,62.34
2021,7,22,10,25.63,100.79,0.75,179.2,58.76
2021,7,22,11,26.36,100.76,0.59,197.8,56.58
2021,7,22,12,26.9,100.73,0.42,233.7,55.02
2021,7,22,13,27.23,100.7,0.47,282.3,53.95
2021,7,22,14,27.32,100.67,0.72,319,53.47
2021,7,22,15,27.2,100.63,1.07,345.4,53.78
2021,7,22,16,26.88,100.59,1.53,5.3,56.13
2021,7,22,17,26.88,100.54,1.92,25.2,55.61
2021,7,22,18,25.44,100.52,2.65,45.2,62.59
2021,7,22,19,22.88,100.51,4.35,62.6,81.18
2021,7,22,20,21.05,100.52,6.28,77.7,83.9
2021,7,22,21,20.01,100.54,7.37,86.8,87.97
2021,7,22,22,18.76,100.56,7.45,94.2,92.17
2021,7,22,23,17.61,100.57,7.29,98.8,94.5
2021,7,23,0,16.78,100.57,7.14,102.1,94.85
2021,7,23,1,16.07,100.56,6.87,102.4,95.55
2021,7,23,2,15.54,100.53,6.79,101.3,95.84
2021,7,23,3,15.11,100.49,6.76,100.2,95.98
2021,7,23,4,14.92,100.44,6.74,98.9,95.61
2021,7,23,5,15.47,100.41,6.11,99.1,92.8
2021,7,23,6,16.63,100.4,5.61,105,88.86
2021,7,23,7,18.17,100.38,5.78,112.9,82.97
2021,7,23,8,19.6,100.36,5.57,115.6,77.89
2021,7,23,9,20.76,100.32,5.29,115.1,74.8
2021,7,23,10,21.69,100.27,5,112.1,73.01
2021,7,23,11,22.47,100.23,4.72,107.7,71.4
2021,7,23,12,23.04,100.18,4.54,103,69.83
2021,7,23,13,23.3,100.12,4.51,98.2,68.87
2021,7,23,14,23.21,100.07,4.64,93.8,68.77
2021,7,23,15,22.83,100.03,4.92,90.5,69.26
2021,7,23,16,22.17,99.97,5.41,85.3,70.8
2021,7,23,17,21.21,99.9,6.19,78.3,74.02
2021,7,23,18,19.89,99.86,6.69,76,79.25
2021,7,23,19,18.28,99.91,7.16,87,84.73
2021,7,23,20,16.75,99.99,7.52,98.3,88.99
2021,7,23,21,15.63,99.99,7.09,99.2,91.12
2021,7,23,22,14.58,99.97,6.68,95.2,93.16
2021,7,23,23,13.73,99.94,6.55,94.6,94.57
2021,7,24,0,13.1,99.89,6.53,90.2,95.01
2021,7,24,1,12.47,99.82,6.78,85.3,95.88
2021,7,24,2,11.97,99.78,7.01,86,96.54
2021,7,24,3,11.64,99.75,6.77,87.6,97.49
2021,7,24,4,11.75,99.72,6.32,82.6,96.64
2021,7,24,5,12.72,99.68,5.66,73.4,92.24
2021,7,24,6,13.77,99.67,5.91,77.2,87.13
2021,7,24,7,14.69,99.72,7.2,86.2,81.26
2021,7,24,8,15.72,99.72,7.3,87.7,75.44
2021,7,24,9,16.64,99.67,6.43,79.8,71.94
2021,7,24,10,17.52,99.65,6.22,77.2,69.52
2021,7,24,11,18.69,99.62,5.89,76.3,66.93
2021,7,24,12,19.68,99.59,5.42,74.8,64.97
2021,7,24,13,20.2,99.55,5.22,75.4,64.16
2021,7,24,14,20.32,99.53,5.25,77.7,64.4
2021,7,24,15,20.16,99.52,5.45,80.5,65.37
2021,7,24,16,19.68,99.52,5.68,82.6,67.34
2021,7,24,17,18.92,99.51,5.73,84.3,71.04
2021,7,24,18,17.85,99.53,5.56,85.4,78.14
2021,7,24,19,16.36,99.55,5.51,83.9,86.24
2021,7,24,20,14.86,99.58,5.65,80.5,91.23
2021,7,24,21,14.05,99.58,5.63,76.7,93.28
2021,7,24,22,13.53,99.57,5.53,73.3,94.43
2021,7,24,23,13.28,99.55,5.38,70.4,94.72
2021,7,25,0,12.97,99.53,5.21,66.1,95.58
2021,7,25,1,12.58,99.51,5.12,62.3,97.06
2021,7,25,2,12.17,99.49,5.08,59.1,99.25
2021,7,25,3,11.73,99.47,4.95,55.4,100
2021,7,25,4,11.74,99.46,4.72,50.4,100
2021,7,25,5,13.19,99.46,4.04,45,94.25
2021,7,25,6,14.66,99.47,3.52,44.8,86.34
2021,7,25,7,16.2,99.48,3.32,43.7,77.97
2021,7,25,8,17.36,99.49,3.09,35.8,73.47
2021,7,25,9,18.52,99.48,3.01,27.9,69.85
2021,7,25,10,19.55,99.46,2.98,20.4,67.23
2021,7,25,11,20.4,99.45,3,14.1,65.15
2021,7,25,12,21,99.44,3.02,9.3,63.92
2021,7,25,13,21.34,99.43,3.01,5,63.47
2021,7,25,14,21.41,99.43,2.98,0.8,63.57
2021,7,25,15,21.23,99.41,2.91,359.2,64.45
2021,7,25,16,20.86,99.4,2.78,358.8,66.24
2021,7,25,17,20.21,99.41,2.69,354.9,70.69
2021,7,25,18,19.29,99.44,2.65,350,77.69
2021,7,25,19,18.18,99.48,2.57,349.7,85.8
2021,7,25,20,17.33,99.51,2.31,355.3,87.6
2021,7,25,21,16.89,99.54,1.79,2.6,88.3
2021,7,25,22,16.59,99.54,1.14,8.1,88.41
2021,7,25,23,16.2,99.53,0.47,351.3,89.5
2021,7,26,0,15.75,99.5,0.69,256.6,91.3
2021,7,26,1,15.32,99.47,1.67,248.5,93.46
2021,7,26,2,14.91,99.45,2.61,255.4,96.03
2021,7,26,3,14.47,99.45,3.33,261.7,98.99
2021,7,26,4,14.27,99.46,3.83,265.1,99.81
2021,7,26,5,15.54,99.49,3.91,265.9,94.04
2021,7,26,6,16.55,99.5,3.52,265.1,88.26
2021,7,26,7,17.78,99.51,3.53,264.6,81.34
2021,7,26,8,18.98,99.5,3.74,264,75.51
2021,7,26,9,20.06,99.49,3.88,262.7,71.68
2021,7,26,10,20.66,99.47,3.92,260.8,70.22
2021,7,26,11,21.11,99.43,3.95,258.6,69.66
2021,7,26,12,21.43,99.39,4.18,258.4,68.96
2021,7,26,13,21.68,99.37,4.5,261.6,68.26
2021,7,26,14,21.61,99.37,4.74,265.9,68.19
2021,7,26,15,21.49,99.35,4.74,270.6,67.94
2021,7,26,16,21.03,99.34,4.52,276.2,68.62
2021,7,26,17,20.26,99.34,4.31,283.3,71.09
2021,7,26,18,18.93,99.34,4.22,292.4,77.93
2021,7,26,19,16.72,99.36,4.45,299.9,89.67
2021,7,26,20,14.78,99.39,4.61,303.6,95.75
2021,7,26,21,13.93,99.4,4.48,304.3,99.78
2021,7,26,22,13.36,99.4,4.32,303.1,100
2021,7,26,23,13.05,99.39,4.19,299,100
2021,7,27,0,12.97,99.36,4.1,293,100
2021,7,27,1,13,99.35,4.04,287,100
2021,7,27,2,13.03,99.33,3.85,281.8,100
2021,7,27,3,13.17,99.3,3.53,276,100
2021,7,27,4,13.4,99.28,3.26,268.1,100
2021,7,27,5,14.45,99.28,3.11,257.2,97.42
2021,7,27,6,15.42,99.29,2.85,245.1,94.22
2021,7,27,7,16.08,99.29,2.86,239.3,91.19
2021,7,27,8,16.68,99.29,2.99,236.3,88.68
2021,7,27,9,17.17,99.28,2.99,235.6,86.68
2021,7,27,10,17.69,99.26,2.75,239.1,84.17
2021,7,27,11,18.16,99.25,2.45,247.9,81.86
2021,7,27,12,18.5,99.23,2.27,259.6,79.89
2021,7,27,13,18.62,99.21,2.19,269.2,78.77
2021,7,27,14,18.48,99.2,2.27,278.9,78.86
2021,7,27,15,18.04,99.18,2.57,286.7,81.13
2021,7,27,16,17.57,99.15,3.01,292.6,84.17
2021,7,27,17,16.97,99.14,3.52,299.5,88.39
2021,7,27,18,16.3,99.13,3.9,303.6,92.91
2021,7,27,19,15.54,99.13,4.29,304.7,96.29
2021,7,27,20,14.76,99.14,4.67,303.7,97.88
2021,7,27,21,14.34,99.14,4.97,300.3,98.26
2021,7,27,22,14.12,99.13,5.25,294.8,97.9
2021,7,27,23,13.97,99.09,5.35,286.5,97.64
2021,7,28,0,13.84,99.04,5.3,276.8,97.42
2021,7,28,1,13.76,98.99,5.12,265,97.39
2021,7,28,2,13.66,98.95,5.14,250.7,97.58
2021,7,28,3,13.53,98.92,5.89,241.2,97.26
2021,7,28,4,13.46,98.88,6.46,235.3,97.16
2021,7,28,5,13.97,98.86,6.63,234,96.23
2021,7,28,6,14.39,98.86,7.42,244,94.61
2021,7,28,7,14.64,98.87,8.3,254.3,90.74
2021,7,28,8,15.04,98.89,8.33,256.1,85.14
2021,7,28,9,15.58,98.88,7.99,254,79.21
2021,7,28,10,16.06,98.87,7.54,249.5,74.91
2021,7,28,11,16.25,98.85,7.07,244.1,73.14
2021,7,28,12,16.55,98.82,6.81,239.7,72.48
2021,7,28,13,16.72,98.78,6.94,237.9,72.42
2021,7,28,14,16.4,98.75,7.03,240.2,75.32
2021,7,28,15,15.82,98.75,7.13,245.4,79.9
2021,7,28,16,15.29,98.75,7.6,249.8,83.03
2021,7,28,17,14.67,98.75,8.05,251.5,85.66
2021,7,28,18,13.96,98.75,8.43,251.8,88.31
2021,7,28,19,13.19,98.75,9.09,253,90.79
2021,7,28,20,12.68,98.79,9.68,255.3,92.4
2021,7,28,21,12.52,98.82,9.69,257.8,93.41
2021,7,28,22,12.55,98.84,9.81,261,93.9
2021,7,28,23,12.64,98.87,9.93,264.5,93.9
2021,7,29,0,12.56,98.89,9.75,265.8,94.21
2021,7,29,1,12.36,98.93,9.58,265.7,94.5
2021,7,29,2,12.21,98.96,9.88,266.9,94.36
2021,7,29,3,12.13,98.96,10.08,267.6,93.86
2021,7,29,4,12.09,98.98,10.18,265.8,93.34
2021,7,29,5,12.45,98.99,10.55,263.4,92.04
2021,7,29,6,13.06,99.02,11.17,262,89.51
2021,7,29,7,13.92,99.05,12,262.5,84.65
2021,7,29,8,15.04,99.09,12.58,262.6,78.12
2021,7,29,9,15.92,99.12,12.7,263.3,72.9
2021,7,29,10,16.5,99.15,12.53,263.9,70.44
2021,7,29,11,16.86,99.19,12.26,264.6,69.69
2021,7,29,12,17.18,99.21,11.88,265.7,69.11
2021,7,29,13,17.23,99.24,11.3,266.4,69.32
2021,7,29,14,17.04,99.25,10.48,266.2,70.16
2021,7,29,15,16.81,99.26,9.66,264.7,71.04
2021,7,29,16,16.44,99.26,8.74,263.5,72.39
2021,7,29,17,16,99.26,7.45,261.7,74.54
2021,7,29,18,15.35,99.24,6.01,258.3,80.41
2021,7,29,19,14.15,99.24,5.15,253.4,88.74
2021,7,29,20,13.33,99.25,4.53,248.5,91.14
2021,7,29,21,13.19,99.23,3.65,243.6,89.87
2021,7,29,22,12.99,99.2,2.58,235,87.66
2021,7,29,23,12.71,99.16,1.45,207.4,87.31
2021,7,30,0,12.42,99.08,1.41,135.9,88.58
2021,7,30,1,12.35,98.99,2.83,102,88.04
2021,7,30,2,11.82,98.9,4.67,91.2,91.42
2021,7,30,3,11.63,98.82,6.09,86.3,93.31
2021,7,30,4,11.69,98.76,6.99,81.2,94.49
2021,7,30,5,12.03,98.72,7.43,76.5,94.25
2021,7,30,6,12.49,98.68,7.26,72.5,93.78
2021,7,30,7,13.18,98.63,7.23,71.4,92.6
2021,7,30,8,13.87,98.61,7.24,70.6,90.39
2021,7,30,9,14.5,98.6,6.78,65.6,88.09
2021,7,30,10,15.17,98.6,6.41,51.6,85.18
2021,7,30,11,15.7,98.59,6.51,32.8,82.77
2021,7,30,12,15.89,98.62,7.01,14.1,81.62
2021,7,30,13,15.81,98.67,7.51,358.1,81.72
2021,7,30,14,15.79,98.71,7.75,346.3,81.34
2021,7,30,15,15.79,98.77,7.59,336.1,81.3
2021,7,30,16,15.82,98.81,7.21,326.8,82.14
2021,7,30,17,15.55,98.86,6.77,317.4,84.59
2021,7,30,18,15.02,98.91,6.24,306.3,89.5
2021,7,30,19,14.15,98.97,6.44,298.2,94.64
2021,7,30,20,13.56,99.03,6.9,294.6,96.98
2021,7,30,21,13.59,99.06,7.22,294.9,96.92
2021,7,30,22,13.64,99.09,7.28,296.5,96.73
2021,7,30,23,13.57,99.11,7.13,296,96.79
2021,7,31,0,13.53,99.11,7.15,295.7,96.74
2021,7,31,1,13.46,99.1,7.07,295.1,96.87
2021,7,31,2,13.37,99.11,7,293.9,96.93
2021,7,31,3,13.26,99.12,7.02,292.1,96.92
2021,7,31,4,13.22,99.14,7.06,289.5,96.67
2021,7,31,5,13.7,99.17,6.88,289,95.83
2021,7,31,6,14.3,99.21,6.68,290.5,94.33
2021,7,31,7,14.91,99.25,6.97,292.7,90.81
2021,7,31,8,15.69,99.27,6.89,291.6,86.31
2021,7,31,9,16.61,99.29,6.89,290.4,80.9
2021,7,31,10,17.4,99.3,6.94,288.6,76.72
2021,7,31,11,17.85,99.3,7.03,287,74.5
2021,7,31,12,18,99.31,7.24,286,73.65
2021,7,31,13,18,99.32,7.47,286.4,73.27
2021,7,31,14,17.83,99.33,7.56,287.2,73.6
2021,7,31,15,17.34,99.33,7.47,288.2,75.52
2021,7,31,16,16.88,99.35,7.24,289.4,77.68
2021,7,31,17,16.23,99.36,6.84,290.5,80.72
2021,7,31,18,15.41,99.38,5.9,291.3,85.89
2021,7,31,19,14.42,99.4,5.17,290.4,92.72
2021,7,31,20,13.52,99.43,5.32,289.9,96.7
2021,7,31,21,13.44,99.45,5.55,291.8,96.62
2021,7,31,22,13.5,99.46,5.54,296.7,95.94
2021,7,31,23,13.4,99.45,5.37,302.8,95.74
2021,8,1,0,13.07,99.43,5.14,309.6,95.81
2021,8,1,1,12.65,99.41,4.9,315.2,95.87
2021,8,1,2,12.22,99.41,4.71,320.2,95.95
2021,8,1,3,11.84,99.42,4.64,323.2,95.88
2021,8,1,4,11.59,99.44,4.45,324.5,95.77
2021,8,1,5,12.52,99.49,3.87,325.5,93.71
2021,8,1,6,13.3,99.53,3.09,330.1,89.4
2021,8,1,7,13.9,99.56,2.57,340.9,84.6
2021,8,1,8,14.66,99.58,2.26,351.6,80.46
2021,8,1,9,15.43,99.59,2.21,3.4,77.21
2021,8,1,10,16.4,99.61,2.33,12.7,73
2021,8,1,11,17.23,99.64,2.47,15.7,68.87
2021,8,1,12,17.71,99.67,2.63,13.6,65.97
2021,8,1,13,17.95,99.69,2.86,11.3,64.31
2021,8,1,14,18.07,99.7,3,9.6,63.14
2021,8,1,15,18.14,99.71,3,6.1,62.33
2021,8,1,16,17.91,99.73,3.04,3.4,62.87
2021,8,1,17,17.3,99.75,3.03,1.3,66.8
2021,8,1,18,16.41,99.79,2.91,2.2,74.62
2021,8,1,19,14.98,99.84,2.53,10.5,85.54
2021,8,1,20,14.01,99.88,1.93,29.7,86.15
2021,8,1,21,13.7,99.91,1.42,64.5,85.19
2021,8,1,22,13.55,99.94,1.34,106.4,83.6
2021,8,1,23,13.34,99.95,1.43,140.4,83.51
2021,8,2,0,13.03,99.94,1.59,165.4,84.9
2021,8,2,1,12.54,99.95,1.72,187.3,87.89
2021,8,2,2,12.14,99.94,1.95,207.7,90.57
2021,8,2,3,11.54,99.94,2.28,226.6,93.87
2021,8,2,4,10.98,99.94,2.62,240.5,96.46
2021,8,2,5,12.19,99.95,2.81,249.4,93.64
2021,8,2,6,13.91,99.96,2.73,258.2,84.99
2021,8,2,7,15.15,99.96,2.76,262.7,77.7
2021,8,2,8,16.13,99.95,2.79,266.3,72.09
2021,8,2,9,16.77,99.94,2.93,270.6,68.21
2021,8,2,10,17.06,99.95,3.24,276,66.23
2021,8,2,11,17.13,99.96,3.63,280.2,65.13
2021,8,2,12,17.05,99.96,3.9,283.6,64.73
2021,8,2,13,16.84,99.95,4.07,286.1,65.01
2021,8,2,14,16.48,99.94,4.17,288.9,66
2021,8,2,15,16.02,99.91,4.21,292.1,67.86
2021,8,2,16,15.57,99.9,4.11,295.4,69.83
2021,8,2,17,15.08,99.89,3.93,299.9,72.25
2021,8,2,18,14.23,99.88,3.8,305,77.59
2021,8,2,19,12.06,99.89,3.91,310.7,89.31
2021,8,2,20,10.63,99.92,3.87,315.5,91.26
2021,8,2,21,10.2,99.93,3.69,316.4,92.91
2021,8,2,22,9.88,99.94,3.44,314.5,94.79
2021,8,2,23,9.7,99.92,3.06,312.8,96.06
2021,8,3,0,9.55,99.9,2.52,312.7,97.41
2021,8,3,1,9.87,99.88,2,314.8,95.98
2021,8,3,2,10.05,99.85,1.58,318.3,95.32
2021,8,3,3,10.03,99.84,1.28,326.2,95.69
2021,8,3,4,10.01,99.83,0.96,335.3,96.07
2021,8,3,5,11.03,99.84,0.59,336,91.09
2021,8,3,6,12.64,99.85,0.29,294.8,85.38
2021,8,3,7,14.34,99.85,0.7,225.6,74.38
2021,8,3,8,15.88,99.83,1.23,205.5,67.53
2021,8,3,9,17.06,99.81,1.68,198.8,63.61
2021,8,3,10,18.02,99.78,2.04,200.7,60.47
2021,8,3,11,18.79,99.75,2.24,206.8,57.82
2021,8,3,12,19.37,99.73,2.31,216,56.04
2021,8,3,13,19.68,99.72,2.28,226.6,55.45
2021,8,3,14,19.74,99.7,2.1,238.4,55.23
2021,8,3,15,19.65,99.68,1.79,252.5,55.39
2021,8,3,16,19.34,99.66,1.57,270,56.74
2021,8,3,17,18.78,99.66,1.64,292.2,61.83
2021,8,3,18,17.79,99.67,2.03,314.4,70.16
2021,8,3,19,16.06,99.71,2.7,333.8,77.97
2021,8,3,20,14.87,99.75,3.13,349.3,79.98
2021,8,3,21,14.2,99.78,3.22,0,82.96
2021,8,3,22,13.72,99.8,3.03,8.9,85.3
2021,8,3,23,13.21,99.81,2.66,18.6,87.87
2021,8,4,0,12.75,99.79,2.22,30.6,90.33
2021,8,4,1,12.46,99.77,1.8,45,91.72
2021,8,4,2,12.21,99.76,1.42,62.4,93
2021,8,4,3,11.75,99.76,1.26,82.7,95.87
2021,8,4,4,11.4,99.78,1.32,103.6,98.37
2021,8,4,5,12.11,99.81,1.42,119.6,95.8
2021,8,4,6,13.71,99.83,1.34,129.9,88.72
2021,8,4,7,15.73,99.83,1.37,158.7,77.52
2021,8,4,8,17.6,99.8,1.97,171.8,68.73
2021,8,4,9,18.69,99.76,2.52,173.6,65.99
2021,8,4,10,19.48,99.74,2.87,182.2,64.35
2021,8,4,11,19.92,99.74,3.17,197.8,63.57
2021,8,4,12,20.02,99.72,3.27,205.2,63.16
2021,8,4,13,20.06,99.68,3.2,200.5,62.57
2021,8,4,14,20,99.63,3.33,193.7,62.91
2021,8,4,15,19.95,99.6,3.63,193.9,63.56
2021,8,4,16,19.72,99.57,3.75,198.3,65.21
2021,8,4,17,19.22,99.53,3.77,202.1,70.16
2021,8,4,18,18.24,99.5,3.78,205.1,79.62
2021,8,4,19,16.71,99.49,3.86,207.8,86.12
2021,8,4,20,15.84,99.49,3.98,209.2,86.99
2021,8,4,21,15.27,99.47,3.95,208.1,88.11
2021,8,4,22,14.77,99.44,3.88,204.2,89.37
2021,8,4,23,14.34,99.4,3.99,198.7,90.7
2021,8,5,0,13.99,99.35,4.26,190.5,92.14
2021,8,5,1,13.47,99.29,4.71,178.8,93.31
2021,8,5,2,12.93,99.23,5.53,168.3,94.69
2021,8,5,3,12.48,99.17,6.52,162.4,96.05
2021,8,5,4,12.09,99.1,7.29,158.4,97.37
2021,8,5,5,12.73,99.05,7.14,154,94.38
2021,8,5,6,13.88,99,6.82,149.8,90.38
2021,8,5,7,15.6,98.95,8.68,157.6,82.27
2021,8,5,8,16.87,98.9,9.7,160.7,74.35
2021,8,5,9,17.72,98.83,10.39,161,69.18
2021,8,5,10,18.16,98.76,10.91,160.5,67.61
2021,8,5,11,18.21,98.67,11.22,159.1,69.07
2021,8,5,12,17.97,98.58,11.58,157.3,71.8
2021,8,5,13,17.77,98.48,12,155.5,73.87
2021,8,5,14,17.8,98.39,12.11,153.7,74.58
2021,8,5,15,17.71,98.3,11.69,150.9,76.32
2021,8,5,16,17.34,98.21,10.88,146.3,79.94
2021,8,5,17,16.74,98.14,10.33,140.8,84.95
2021,8,5,18,16.08,98.08,10.11,137.2,89.82
2021,8,5,19,15.53,98.03,9.67,137.1,93.52
2021,8,5,20,15.24,98,8.73,139.4,95.51
2021,8,5,21,15.16,97.96,7.9,144.4,96.15
2021,8,5,22,15.01,97.92,7.04,150.9,96.77
2021,8,5,23,14.75,97.88,6.77,162.5,97.35
2021,8,6,0,14.27,97.83,6.45,173.7,97.89
2021,8,6,1,13.73,97.8,6.34,179.3,98.18
2021,8,6,2,13.22,97.76,6.37,181.7,98.19
2021,8,6,3,12.94,97.73,6.5,181,98
2021,8,6,4,12.96,97.72,6.55,180.3,97.65
2021,8,6,5,13.65,97.72,6.19,183.8,96.73
2021,8,6,6,14.66,97.72,5.68,192.6,95.81
2021,8,6,7,15.8,97.73,5.94,215.3,93.62
2021,8,6,8,16.72,97.75,7.13,234,88.96
2021,8,6,9,17.36,97.78,8.51,243.3,83.41
2021,8,6,10,17.8,97.81,9.79,247,78.64
2021,8,6,11,17.93,97.85,10.64,247.6,75.99
2021,8,6,12,18.27,97.88,11.16,246.5,73.29
2021,8,6,13,18.52,97.91,11.37,244.5,70.93
